起报时间,预报时间,实际功率 (MW),FusionModel预测功率 (MW)
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.6049355
2018-08-29,2018-08-31 00:15:00,0.573047,0.8203249
2018-08-29,2018-08-31 00:30:00,0.537891,1.0420799
2018-08-29,2018-08-31 00:45:00,0.481641,1.3059969
2018-08-29,2018-08-31 01:00:00,1.128516,1.5841202
2018-08-29,2018-08-31 01:15:00,1.191797,1.8184264
2018-08-29,2018-08-31 01:30:00,1.276172,2.1086924
2018-08-29,2018-08-31 01:45:00,0.569531,2.327766
2018-08-29,2018-08-31 02:00:00,0.467578,2.5608702
2018-08-29,2018-08-31 02:15:00,0.485156,2.805743
2018-08-29,2018-08-31 02:30:00,0.966797,3.018338
2018-08-29,2018-08-31 02:45:00,1.817578,3.1388311
2018-08-29,2018-08-31 03:00:00,2.091797,3.2696464
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.4335215
2018-08-29,2018-08-31 03:30:00,1.093359,3.495637
2018-08-29,2018-08-31 03:45:00,1.146094,3.49805
2018-08-29,2018-08-31 04:00:00,1.364062,3.5360284
2018-08-29,2018-08-31 04:15:00,1.374609,3.5862575
2018-08-29,2018-08-31 04:30:00,1.132031,3.5761342
2018-08-29,2018-08-31 04:45:00,0.580078,3.5772564
2018-08-29,2018-08-31 05:00:00,0.7875,3.549232
2018-08-29,2018-08-31 05:15:00,0.710156,3.5273306
2018-08-29,2018-08-31 05:30:00,0.555469,3.4898536
2018-08-29,2018-08-31 05:45:00,0.632812,3.4009342
2018-08-29,2018-08-31 06:00:00,1.110937,3.3171268
2018-08-29,2018-08-31 06:15:00,1.082812,3.2901103
2018-08-29,2018-08-31 06:30:00,0.921094,3.1605031
2018-08-29,2018-08-31 06:45:00,0.840234,3.013256
2018-08-29,2018-08-31 07:00:00,0.639844,2.8830264
2018-08-29,2018-08-31 07:15:00,0.762891,2.7537568
2018-08-29,2018-08-31 07:30:00,0.878906,2.5705929
2018-08-29,2018-08-31 07:45:00,0.629297,2.3599179
2018-08-29,2018-08-31 08:00:00,0.446484,2.1431665
2018-08-29,2018-08-31 08:15:00,0.362109,1.9156543
2018-08-29,2018-08-31 08:30:00,0.379687,1.7005333
2018-08-29,2018-08-31 08:45:00,0.428906,1.5004222
2018-08-29,2018-08-31 09:00:00,0.302344,1.2688498
2018-08-29,2018-08-31 09:15:00,0.214453,1.0301174
2018-08-29,2018-08-31 09:30:00,0.189844,0.84948236
2018-08-29,2018-08-31 09:45:00,0.049219,0.635572
2018-08-29,2018-08-31 10:00:00,0.049219,0.45899302
2018-08-29,2018-08-31 10:15:00,0.0105469999999999,0.32929316
2018-08-29,2018-08-31 10:30:00,0.0,0.21079889
2018-08-29,2018-08-31 10:45:00,0.0,0.06730991
2018-08-29,2018-08-31 11:00:00,0.0,0.01574764
2018-08-29,2018-08-31 11:15:00,0.0,-0.031006351
2018-08-29,2018-08-31 11:30:00,0.0,-0.08147617
2018-08-29,2018-08-31 11:45:00,0.0,-0.09552568
2018-08-29,2018-08-31 12:00:00,0.0,-0.07786876
2018-08-29,2018-08-31 12:15:00,0.0,-0.048057474
2018-08-29,2018-08-31 12:30:00,0.0,-0.06563429
2018-08-29,2018-08-31 12:45:00,0.0,-0.035676055
2018-08-29,2018-08-31 13:00:00,0.0,-0.005336225
2018-08-29,2018-08-31 13:15:00,0.0,-0.020859797
2018-08-29,2018-08-30 13:45:00,0.0,0.024878465
2018-08-29,2018-08-30 14:00:00,0.0,0.0066590086
2018-08-29,2018-08-30 14:15:00,0.0,-0.0111380145
2018-08-29,2018-08-30 14:30:00,0.0,-0.023861833
2018-08-29,2018-08-30 14:45:00,0.0,-0.04219094
2018-08-29,2018-08-30 15:00:00,0.0,-0.012678541
2018-08-29,2018-08-30 15:15:00,0.0,-0.04061752
2018-08-29,2018-08-30 15:30:00,0.0,-0.008423179
2018-08-29,2018-08-30 15:45:00,0.0,0.0047205314
2018-08-29,2018-08-30 16:00:00,0.0,0.01821477
2018-08-29,2018-08-30 16:15:00,0.0,0.017951831
2018-08-29,2018-08-30 16:30:00,0.0,0.03834319
2018-08-29,2018-08-30 16:45:00,0.0,0.042945474
2018-08-29,2018-08-30 17:00:00,0.0,0.06279996
2018-08-29,2018-08-30 17:15:00,0.0,0.07952772
2018-08-29,2018-08-30 17:30:00,0.0,0.07481465
2018-08-29,2018-08-30 17:45:00,0.0,0.10302283
2018-08-29,2018-08-30 18:00:00,0.0,0.09819526
2018-08-29,2018-08-30 18:15:00,0.0,0.086065635
2018-08-29,2018-08-30 18:30:00,0.0,0.07225613
2018-08-29,2018-08-30 18:45:00,0.0,0.11068183
2018-08-29,2018-08-30 19:00:00,0.0,0.0976275
2018-08-29,2018-08-30 19:15:00,0.0,0.07963334
2018-08-29,2018-08-30 19:30:00,0.0,0.07303405
2018-08-29,2018-08-30 19:45:00,0.0,0.09783352
2018-08-29,2018-08-30 20:00:00,0.0,0.08844288
2018-08-29,2018-08-30 20:15:00,0.0,0.07757494
2018-08-29,2018-08-30 20:30:00,0.0,0.05254244
2018-08-29,2018-08-30 20:45:00,0.0,0.014547272
2018-08-29,2018-08-30 21:00:00,0.0,-0.013726048
2018-08-29,2018-08-30 21:15:00,0.0,-0.028425537
2018-08-29,2018-08-30 21:30:00,0.0,-0.08399547
2018-08-29,2018-08-30 21:45:00,0.0,-0.10595368
2018-08-29,2018-08-30 22:00:00,0.0,-0.08269389
2018-08-29,2018-08-30 22:15:00,0.0,-0.10980823
2018-08-29,2018-08-30 22:30:00,0.024609,-0.078461826
2018-08-29,2018-08-30 22:45:00,0.077344,-0.04493977
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.05036032
2018-08-29,2018-08-30 23:15:00,0.239063,0.13469714
2018-08-29,2018-08-30 23:30:00,0.291797,0.26054347
2018-08-29,2018-08-30 23:45:00,0.309375,0.424876
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.6599825
2018-08-29,2018-08-31 00:15:00,0.573047,0.8466407
2018-08-29,2018-08-31 00:30:00,0.537891,1.083437
2018-08-29,2018-08-31 00:45:00,0.481641,1.3140432
2018-08-29,2018-08-31 01:00:00,1.128516,1.5959846
2018-08-29,2018-08-31 01:15:00,1.191797,1.868183
2018-08-29,2018-08-31 01:30:00,1.276172,2.098556
2018-08-29,2018-08-31 01:45:00,0.569531,2.3939042
2018-08-29,2018-08-31 02:00:00,0.467578,2.5956402
2018-08-29,2018-08-31 02:15:00,0.485156,2.810764
2018-08-29,2018-08-31 02:30:00,0.966797,3.0375936
2018-08-29,2018-08-31 02:45:00,1.817578,3.2252946
2018-08-29,2018-08-31 03:00:00,2.091797,3.3200362
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.4258528
2018-08-29,2018-08-31 03:30:00,1.093359,3.564636
2018-08-29,2018-08-31 03:45:00,1.146094,3.5880632
2018-08-29,2018-08-31 04:00:00,1.364062,3.5741024
2018-08-29,2018-08-31 04:15:00,1.374609,3.5836504
2018-08-29,2018-08-31 04:30:00,1.132031,3.6188548
2018-08-29,2018-08-31 04:45:00,0.580078,3.593527
2018-08-29,2018-08-31 05:00:00,0.7875,3.5738342
2018-08-29,2018-08-31 05:15:00,0.710156,3.5339415
2018-08-29,2018-08-31 05:30:00,0.555469,3.4977381
2018-08-29,2018-08-31 05:45:00,0.632812,3.4458506
2018-08-29,2018-08-31 06:00:00,1.110937,3.3403497
2018-08-29,2018-08-31 06:15:00,1.082812,3.2386973
2018-08-29,2018-08-31 06:30:00,0.921094,3.1987238
2018-08-29,2018-08-31 06:45:00,0.840234,3.0510175
2018-08-29,2018-08-31 07:00:00,0.639844,2.8806977
2018-08-29,2018-08-31 07:15:00,0.762891,2.7283208
2018-08-29,2018-08-31 07:30:00,0.878906,2.5808015
2018-08-29,2018-08-31 07:45:00,0.629297,2.375676
2018-08-29,2018-08-31 08:00:00,0.446484,2.1430864
2018-08-29,2018-08-31 08:15:00,0.362109,1.9115182
2018-08-29,2018-08-31 08:30:00,0.379687,1.6770141
2018-08-29,2018-08-31 08:45:00,0.428906,1.4476709
2018-08-29,2018-08-31 09:00:00,0.302344,1.2570642
2018-08-29,2018-08-31 09:15:00,0.214453,1.0255665
2018-08-29,2018-08-31 09:30:00,0.189844,0.80455893
2018-08-29,2018-08-31 09:45:00,0.049219,0.6424314
2018-08-29,2018-08-31 10:00:00,0.049219,0.4619734
2018-08-29,2018-08-31 10:15:00,0.0105469999999999,0.3114702
2018-08-29,2018-08-31 10:30:00,0.0,0.21054247
2018-08-29,2018-08-31 10:45:00,0.0,0.1288745
2018-08-29,2018-08-31 11:00:00,0.0,0.01098906
2018-08-29,2018-08-31 11:15:00,0.0,-0.0029613934
2018-08-29,2018-08-31 11:30:00,0.0,-0.027793199
2018-08-29,2018-08-31 11:45:00,0.0,-0.051105455
2018-08-29,2018-08-31 12:00:00,0.0,-0.058274075
2018-08-29,2018-08-31 12:15:00,0.0,-0.031469442
2018-08-29,2018-08-31 12:30:00,0.0,0.0008716732
2018-08-29,2018-08-31 12:45:00,0.0,-0.028879322
2018-08-29,2018-08-31 13:00:00,0.0,0.0064817443
2018-08-29,2018-08-31 13:15:00,0.0,0.02484627
2018-08-29,2018-08-31 13:30:00,0.0,-0.0012846664
2018-08-29,2018-08-30 14:00:00,0.0,0.036283046
2018-08-29,2018-08-30 14:15:00,0.0,0.014742412
2018-08-29,2018-08-30 14:30:00,0.0,-0.009587586
2018-08-29,2018-08-30 14:45:00,0.0,-0.021817818
2018-08-29,2018-08-30 15:00:00,0.0,-0.038348213
2018-08-29,2018-08-30 15:15:00,0.0,-0.008020304
2018-08-29,2018-08-30 15:30:00,0.0,-0.0344533
2018-08-29,2018-08-30 15:45:00,0.0,0.0016763136
2018-08-29,2018-08-30 16:00:00,0.0,0.023891665
2018-08-29,2018-08-30 16:15:00,0.0,0.040007357
2018-08-29,2018-08-30 16:30:00,0.0,0.040067676
2018-08-29,2018-08-30 16:45:00,0.0,0.059851833
2018-08-29,2018-08-30 17:00:00,0.0,0.071616285
2018-08-29,2018-08-30 17:15:00,0.0,0.085517436
2018-08-29,2018-08-30 17:30:00,0.0,0.102635115
2018-08-29,2018-08-30 17:45:00,0.0,0.095911324
2018-08-29,2018-08-30 18:00:00,0.0,0.12147801
2018-08-29,2018-08-30 18:15:00,0.0,0.1163663
2018-08-29,2018-08-30 18:30:00,0.0,0.10567306
2018-08-29,2018-08-30 18:45:00,0.0,0.08712831
2018-08-29,2018-08-30 19:00:00,0.0,0.12028046
2018-08-29,2018-08-30 19:15:00,0.0,0.10222778
2018-08-29,2018-08-30 19:30:00,0.0,0.09506964
2018-08-29,2018-08-30 19:45:00,0.0,0.07781094
2018-08-29,2018-08-30 20:00:00,0.0,0.09707467
2018-08-29,2018-08-30 20:15:00,0.0,0.0825139
2018-08-29,2018-08-30 20:30:00,0.0,0.07133822
2018-08-29,2018-08-30 20:45:00,0.0,0.04566828
2018-08-29,2018-08-30 21:00:00,0.0,0.010102177
2018-08-29,2018-08-30 21:15:00,0.0,-0.013021447
2018-08-29,2018-08-30 21:30:00,0.0,-0.027339347
2018-08-29,2018-08-30 21:45:00,0.0,-0.0688735
2018-08-29,2018-08-30 22:00:00,0.0,-0.070095465
2018-08-29,2018-08-30 22:15:00,0.0,-0.025106229
2018-08-29,2018-08-30 22:30:00,0.024609,-0.0340885
2018-08-29,2018-08-30 22:45:00,0.077344,0.029282551
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.094560355
2018-08-29,2018-08-30 23:15:00,0.239063,0.2281852
2018-08-29,2018-08-30 23:30:00,0.291797,0.35260057
2018-08-29,2018-08-30 23:45:00,0.309375,0.5179984
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.7145979
2018-08-29,2018-08-31 00:15:00,0.573047,0.9791357
2018-08-29,2018-08-31 00:30:00,0.537891,1.1866552
2018-08-29,2018-08-31 00:45:00,0.481641,1.4380953
2018-08-29,2018-08-31 01:00:00,1.128516,1.6763521
2018-08-29,2018-08-31 01:15:00,1.191797,1.9578218
2018-08-29,2018-08-31 01:30:00,1.276172,2.2183142
2018-08-29,2018-08-31 01:45:00,0.569531,2.4335098
2018-08-29,2018-08-31 02:00:00,0.467578,2.7083313
2018-08-29,2018-08-31 02:15:00,0.485156,2.8836462
2018-08-29,2018-08-31 02:30:00,0.966797,3.0584846
2018-08-29,2018-08-31 02:45:00,1.817578,3.2585568
2018-08-29,2018-08-31 03:00:00,2.091797,3.401511
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.4601254
2018-08-29,2018-08-31 03:30:00,1.093359,3.5257742
2018-08-29,2018-08-31 03:45:00,1.146094,3.6303895
2018-08-29,2018-08-31 04:00:00,1.364062,3.6113758
2018-08-29,2018-08-31 04:15:00,1.374609,3.5708208
2018-08-29,2018-08-31 04:30:00,1.132031,3.5558522
2018-08-29,2018-08-31 04:45:00,0.580078,3.567341
2018-08-29,2018-08-31 05:00:00,0.7875,3.5279584
2018-08-29,2018-08-31 05:15:00,0.710156,3.4824195
2018-08-29,2018-08-31 05:30:00,0.555469,3.4356365
2018-08-29,2018-08-31 05:45:00,0.632812,3.3828547
2018-08-29,2018-08-31 06:00:00,1.110937,3.3082933
2018-08-29,2018-08-31 06:15:00,1.082812,3.183381
2018-08-29,2018-08-31 06:30:00,0.921094,3.066182
2018-08-29,2018-08-31 06:45:00,0.840234,3.0064716
2018-08-29,2018-08-31 07:00:00,0.639844,2.8382795
2018-08-29,2018-08-31 07:15:00,0.762891,2.6499124
2018-08-29,2018-08-31 07:30:00,0.878906,2.4754083
2018-08-29,2018-08-31 07:45:00,0.629297,2.3106635
2018-08-29,2018-08-31 08:00:00,0.446484,2.0882838
2018-08-29,2018-08-31 08:15:00,0.362109,1.8417462
2018-08-29,2018-08-31 08:30:00,0.379687,1.6053048
2018-08-29,2018-08-31 08:45:00,0.428906,1.3712877
2018-08-29,2018-08-31 09:00:00,0.302344,1.1413617
2018-08-29,2018-08-31 09:15:00,0.214453,0.9645296
2018-08-29,2018-08-31 09:30:00,0.189844,0.74983275
2018-08-29,2018-08-31 09:45:00,0.049219,0.557956
2018-08-29,2018-08-31 10:00:00,0.049219,0.41693282
2018-08-29,2018-08-31 10:15:00,0.0105469999999999,0.27640373
2018-08-29,2018-08-31 10:30:00,0.0,0.1534824
2018-08-29,2018-08-31 10:45:00,0.0,0.08785308
2018-08-29,2018-08-31 11:00:00,0.0,0.039172605
2018-08-29,2018-08-31 11:15:00,0.0,-0.046355072
2018-08-29,2018-08-31 11:30:00,0.0,-0.033765916
2018-08-29,2018-08-31 11:45:00,0.0,-0.033234015
2018-08-29,2018-08-31 12:00:00,0.0,-0.035012282
2018-08-29,2018-08-31 12:15:00,0.0,-0.031095516
2018-08-29,2018-08-31 12:30:00,0.0,0.0028568394
2018-08-29,2018-08-31 12:45:00,0.0,0.040448796
2018-08-29,2018-08-31 13:00:00,0.0,0.0068362094
2018-08-29,2018-08-31 13:15:00,0.0,0.046378355
2018-08-29,2018-08-31 13:30:00,0.0,0.056321464
2018-08-29,2018-08-31 13:45:00,0.0,0.029143749
2018-08-29,2018-08-30 14:15:00,0.0,0.050215542
2018-08-29,2018-08-30 14:30:00,0.0,0.017988402
2018-08-29,2018-08-30 14:45:00,0.0,-0.009371713
2018-08-29,2018-08-30 15:00:00,0.0,-0.023415603
2018-08-29,2018-08-30 15:15:00,0.0,-0.046578944
2018-08-29,2018-08-30 15:30:00,0.0,-0.018242143
2018-08-29,2018-08-30 15:45:00,0.0,-0.048657324
2018-08-29,2018-08-30 16:00:00,0.0,-0.019396424
2018-08-29,2018-08-30 16:15:00,0.0,0.00615564
2018-08-29,2018-08-30 16:30:00,0.0,0.020749196
2018-08-29,2018-08-30 16:45:00,0.0,0.01704815
2018-08-29,2018-08-30 17:00:00,0.0,0.03619486
2018-08-29,2018-08-30 17:15:00,0.0,0.057836547
2018-08-29,2018-08-30 17:30:00,0.0,0.070735015
2018-08-29,2018-08-30 17:45:00,0.0,0.097338654
2018-08-29,2018-08-30 18:00:00,0.0,0.089910895
2018-08-29,2018-08-30 18:15:00,0.0,0.11533109
2018-08-29,2018-08-30 18:30:00,0.0,0.11926143
2018-08-29,2018-08-30 18:45:00,0.0,0.115456924
2018-08-29,2018-08-30 19:00:00,0.0,0.101435184
2018-08-29,2018-08-30 19:15:00,0.0,0.13886797
2018-08-29,2018-08-30 19:30:00,0.0,0.12074901
2018-08-29,2018-08-30 19:45:00,0.0,0.12635921
2018-08-29,2018-08-30 20:00:00,0.0,0.10782259
2018-08-29,2018-08-30 20:15:00,0.0,0.12723312
2018-08-29,2018-08-30 20:30:00,0.0,0.11848463
2018-08-29,2018-08-30 20:45:00,0.0,0.10925932
2018-08-29,2018-08-30 21:00:00,0.0,0.082909845
2018-08-29,2018-08-30 21:15:00,0.0,0.05718109
2018-08-29,2018-08-30 21:30:00,0.0,0.03615067
2018-08-29,2018-08-30 21:45:00,0.0,0.021727506
2018-08-29,2018-08-30 22:00:00,0.0,-0.0062176706
2018-08-29,2018-08-30 22:15:00,0.0,0.004577711
2018-08-29,2018-08-30 22:30:00,0.024609,0.058079228
2018-08-29,2018-08-30 22:45:00,0.077344,0.05528493
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.13280083
2018-08-29,2018-08-30 23:15:00,0.239063,0.20291084
2018-08-29,2018-08-30 23:30:00,0.291797,0.34865344
2018-08-29,2018-08-30 23:45:00,0.309375,0.48471883
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.6613258
2018-08-29,2018-08-31 00:15:00,0.573047,0.8663573
2018-08-29,2018-08-31 00:30:00,0.537891,1.1365825
2018-08-29,2018-08-31 00:45:00,0.481641,1.3442965
2018-08-29,2018-08-31 01:00:00,1.128516,1.5918393
2018-08-29,2018-08-31 01:15:00,1.191797,1.8239708
2018-08-29,2018-08-31 01:30:00,1.276172,2.0987551
2018-08-29,2018-08-31 01:45:00,0.569531,2.3529837
2018-08-29,2018-08-31 02:00:00,0.467578,2.5507975
2018-08-29,2018-08-31 02:15:00,0.485156,2.813025
2018-08-29,2018-08-31 02:30:00,0.966797,2.9736297
2018-08-29,2018-08-31 02:45:00,1.817578,3.131604
2018-08-29,2018-08-31 03:00:00,2.091797,3.3107662
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.4290695
2018-08-29,2018-08-31 03:30:00,1.093359,3.4782805
2018-08-29,2018-08-31 03:45:00,1.146094,3.525395
2018-08-29,2018-08-31 04:00:00,1.364062,3.610635
2018-08-29,2018-08-31 04:15:00,1.374609,3.5754418
2018-08-29,2018-08-31 04:30:00,1.132031,3.5250828
2018-08-29,2018-08-31 04:45:00,0.580078,3.5004742
2018-08-29,2018-08-31 05:00:00,0.7875,3.4989817
2018-08-29,2018-08-31 05:15:00,0.710156,3.4472969
2018-08-29,2018-08-31 05:30:00,0.555469,3.3953023
2018-08-29,2018-08-31 05:45:00,0.632812,3.3450875
2018-08-29,2018-08-31 06:00:00,1.110937,3.28404
2018-08-29,2018-08-31 06:15:00,1.082812,3.203711
2018-08-29,2018-08-31 06:30:00,0.921094,3.073343
2018-08-29,2018-08-31 06:45:00,0.840234,2.9508953
2018-08-29,2018-08-31 07:00:00,0.639844,2.8862877
2018-08-29,2018-08-31 07:15:00,0.762891,2.7171397
2018-08-29,2018-08-31 07:30:00,0.878906,2.5233185
2018-08-29,2018-08-31 07:45:00,0.629297,2.3422675
2018-08-29,2018-08-31 08:00:00,0.446484,2.171878
2018-08-29,2018-08-31 08:15:00,0.362109,1.9543041
2018-08-29,2018-08-31 08:30:00,0.379687,1.7044418
2018-08-29,2018-08-31 08:45:00,0.428906,1.4721394
2018-08-29,2018-08-31 09:00:00,0.302344,1.244832
2018-08-29,2018-08-31 09:15:00,0.214453,1.0185882
2018-08-29,2018-08-31 09:30:00,0.189844,0.8506789
2018-08-29,2018-08-31 09:45:00,0.049219,0.6487763
2018-08-29,2018-08-31 10:00:00,0.049219,0.4737819
2018-08-29,2018-08-31 10:15:00,0.0105469999999999,0.34924075
2018-08-29,2018-08-31 10:30:00,0.0,0.22655389
2018-08-29,2018-08-31 10:45:00,0.0,0.117495954
2018-08-29,2018-08-31 11:00:00,0.0,0.06989752
2018-08-29,2018-08-31 11:15:00,0.0,0.028751718
2018-08-29,2018-08-31 11:30:00,0.0,-0.040430214
2018-08-29,2018-08-31 11:45:00,0.0,-0.017619044
2018-08-29,2018-08-31 12:00:00,0.0,-0.0068260953
2018-08-29,2018-08-31 12:15:00,0.0,0.0015205741
2018-08-29,2018-08-31 12:30:00,0.0,0.010751926
2018-08-29,2018-08-31 12:45:00,0.0,0.04412342
2018-08-29,2018-08-31 13:00:00,0.0,0.08055068
2018-08-29,2018-08-31 13:15:00,0.0,0.04803983
2018-08-29,2018-08-31 13:30:00,0.0,0.08694881
2018-08-29,2018-08-31 13:45:00,0.0,0.08508457
2018-08-29,2018-08-31 14:00:00,0.0,0.056362838
2018-08-29,2018-08-30 14:30:00,0.0,0.04579356
2018-08-29,2018-08-30 14:45:00,0.0,0.015087791
2018-08-29,2018-08-30 15:00:00,0.0,-0.0106188655
2018-08-29,2018-08-30 15:15:00,0.0,-0.015695699
2018-08-29,2018-08-30 15:30:00,0.0,-0.033593193
2018-08-29,2018-08-30 15:45:00,0.0,-0.0073752254
2018-08-29,2018-08-30 16:00:00,0.0,-0.033568937
2018-08-29,2018-08-30 16:15:00,0.0,-0.008171111
2018-08-29,2018-08-30 16:30:00,0.0,0.014595911
2018-08-29,2018-08-30 16:45:00,0.0,0.029693216
2018-08-29,2018-08-30 17:00:00,0.0,0.022492725
2018-08-29,2018-08-30 17:15:00,0.0,0.041685626
2018-08-29,2018-08-30 17:30:00,0.0,0.06107228
2018-08-29,2018-08-30 17:45:00,0.0,0.0720475
2018-08-29,2018-08-30 18:00:00,0.0,0.096543625
2018-08-29,2018-08-30 18:15:00,0.0,0.09005468
2018-08-29,2018-08-30 18:30:00,0.0,0.11518441
2018-08-29,2018-08-30 18:45:00,0.0,0.1236391
2018-08-29,2018-08-30 19:00:00,0.0,0.12027603
2018-08-29,2018-08-30 19:15:00,0.0,0.10870833
2018-08-29,2018-08-30 19:30:00,0.0,0.13875201
2018-08-29,2018-08-30 19:45:00,0.0,0.12537748
2018-08-29,2018-08-30 20:00:00,0.0,0.12502104
2018-08-29,2018-08-30 20:15:00,0.0,0.11066574
2018-08-29,2018-08-30 20:30:00,0.0,0.12753603
2018-08-29,2018-08-30 20:45:00,0.0,0.11117682
2018-08-29,2018-08-30 21:00:00,0.0,0.10627216
2018-08-29,2018-08-30 21:15:00,0.0,0.07973277
2018-08-29,2018-08-30 21:30:00,0.0,0.066990726
2018-08-29,2018-08-30 21:45:00,0.0,0.042786624
2018-08-29,2018-08-30 22:00:00,0.0,0.03252135
2018-08-29,2018-08-30 22:15:00,0.0,0.022668473
2018-08-29,2018-08-30 22:30:00,0.024609,0.04827579
2018-08-29,2018-08-30 22:45:00,0.077344,0.11491315
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.12882164
2018-08-29,2018-08-30 23:15:00,0.239063,0.22753425
2018-08-29,2018-08-30 23:30:00,0.291797,0.3176691
2018-08-29,2018-08-30 23:45:00,0.309375,0.48033112
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.63976485
2018-08-29,2018-08-31 00:15:00,0.573047,0.8313308
2018-08-29,2018-08-31 00:30:00,0.537891,1.0516626
2018-08-29,2018-08-31 00:45:00,0.481641,1.3274682
2018-08-29,2018-08-31 01:00:00,1.128516,1.5478718
2018-08-29,2018-08-31 01:15:00,1.191797,1.7927065
2018-08-29,2018-08-31 01:30:00,1.276172,2.0266418
2018-08-29,2018-08-31 01:45:00,0.569531,2.2898803
2018-08-29,2018-08-31 02:00:00,0.467578,2.5465055
2018-08-29,2018-08-31 02:15:00,0.485156,2.7278497
2018-08-29,2018-08-31 02:30:00,0.966797,2.96924
2018-08-29,2018-08-31 02:45:00,1.817578,3.1230135
2018-08-29,2018-08-31 03:00:00,2.091797,3.2625573
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.4229438
2018-08-29,2018-08-31 03:30:00,1.093359,3.529955
2018-08-29,2018-08-31 03:45:00,1.146094,3.56173
2018-08-29,2018-08-31 04:00:00,1.364062,3.5944352
2018-08-29,2018-08-31 04:15:00,1.374609,3.6702948
2018-08-29,2018-08-31 04:30:00,1.132031,3.6238046
2018-08-29,2018-08-31 04:45:00,0.580078,3.5595138
2018-08-29,2018-08-31 05:00:00,0.7875,3.5271854
2018-08-29,2018-08-31 05:15:00,0.710156,3.512166
2018-08-29,2018-08-31 05:30:00,0.555469,3.4452465
2018-08-29,2018-08-31 05:45:00,0.632812,3.3785264
2018-08-29,2018-08-31 06:00:00,1.110937,3.3123002
2018-08-29,2018-08-31 06:15:00,1.082812,3.2325687
2018-08-29,2018-08-31 06:30:00,0.921094,3.125563
2018-08-29,2018-08-31 06:45:00,0.840234,2.967986
2018-08-29,2018-08-31 07:00:00,0.639844,2.8295505
2018-08-29,2018-08-31 07:15:00,0.762891,2.739183
2018-08-29,2018-08-31 07:30:00,0.878906,2.5449991
2018-08-29,2018-08-31 07:45:00,0.629297,2.3310766
2018-08-29,2018-08-31 08:00:00,0.446484,2.12733
2018-08-29,2018-08-31 08:15:00,0.362109,1.9378667
2018-08-29,2018-08-31 08:30:00,0.379687,1.7178773
2018-08-29,2018-08-31 08:45:00,0.428906,1.4690537
2018-08-29,2018-08-31 09:00:00,0.302344,1.2423319
2018-08-29,2018-08-31 09:15:00,0.214453,1.0221244
2018-08-29,2018-08-31 09:30:00,0.189844,0.81295633
2018-08-29,2018-08-31 09:45:00,0.049219,0.6596667
2018-08-29,2018-08-31 10:00:00,0.049219,0.49191642
2018-08-29,2018-08-31 10:15:00,0.0105469999999999,0.3370898
2018-08-29,2018-08-31 10:30:00,0.0,0.23168837
2018-08-29,2018-08-31 10:45:00,0.0,0.1394111
2018-08-29,2018-08-31 11:00:00,0.0,0.04990948
2018-08-29,2018-08-31 11:15:00,0.0,0.020085191
2018-08-29,2018-08-31 11:30:00,0.0,-0.011542242
2018-08-29,2018-08-31 11:45:00,0.0,-0.062106114
2018-08-29,2018-08-31 12:00:00,0.0,-0.037053254
2018-08-29,2018-08-31 12:15:00,0.0,-0.028114088
2018-08-29,2018-08-31 12:30:00,0.0,-0.014000826
2018-08-29,2018-08-31 12:45:00,0.0,-0.00694245
2018-08-29,2018-08-31 13:00:00,0.0,0.027614232
2018-08-29,2018-08-31 13:15:00,0.0,0.05849315
2018-08-29,2018-08-31 13:30:00,0.0,0.033220932
2018-08-29,2018-08-31 13:45:00,0.0,0.068985626
2018-08-29,2018-08-31 14:00:00,0.0,0.06626129
2018-08-29,2018-08-31 14:15:00,0.0,0.04201917
2018-08-29,2018-08-30 14:45:00,0.0,0.033360884
2018-08-29,2018-08-30 15:00:00,0.0,0.0032855198
2018-08-29,2018-08-30 15:15:00,0.0,-0.015291486
2018-08-29,2018-08-30 15:30:00,0.0,-0.009460099
2018-08-29,2018-08-30 15:45:00,0.0,-0.020344913
2018-08-29,2018-08-30 16:00:00,0.0,0.008095063
2018-08-29,2018-08-30 16:15:00,0.0,-0.009044189
2018-08-29,2018-08-30 16:30:00,0.0,0.011954933
2018-08-29,2018-08-30 16:45:00,0.0,0.029777877
2018-08-29,2018-08-30 17:00:00,0.0,0.046264455
2018-08-29,2018-08-30 17:15:00,0.0,0.04161797
2018-08-29,2018-08-30 17:30:00,0.0,0.060291186
2018-08-29,2018-08-30 17:45:00,0.0,0.073123775
2018-08-29,2018-08-30 18:00:00,0.0,0.08409712
2018-08-29,2018-08-30 18:15:00,0.0,0.10477087
