起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW)
2018-08-29,2018-08-30 14:45:00,0.0,0.042189747
2018-08-29,2018-08-30 15:00:00,0.0,0.04267873
2018-08-29,2018-08-30 15:15:00,0.0,0.024193943
2018-08-29,2018-08-30 15:30:00,0.0,0.037093688
2018-08-29,2018-08-30 15:45:00,0.0,0.030977234
2018-08-29,2018-08-30 16:00:00,0.0,0.036075704
2018-08-29,2018-08-30 16:15:00,0.0,0.044945784
2018-08-29,2018-08-30 16:30:00,0.0,0.04023908
2018-08-29,2018-08-30 16:45:00,0.0,0.024093293
2018-08-29,2018-08-30 17:00:00,0.0,0.03176218
2018-08-29,2018-08-30 17:15:00,0.0,0.013484649
2018-08-29,2018-08-30 17:30:00,0.0,0.01140938
2018-08-29,2018-08-30 17:45:00,0.0,0.013717366
2018-08-29,2018-08-30 18:00:00,0.0,-0.015109345
2018-08-29,2018-08-30 18:15:00,0.0,-0.034740552
2018-08-29,2018-08-30 18:30:00,0.0,-0.046511907
2018-08-29,2018-08-30 18:45:00,0.0,-0.051695567
2018-08-29,2018-08-30 19:00:00,0.0,-0.035668932
2018-08-29,2018-08-30 19:15:00,0.0,-0.03795743
2018-08-29,2018-08-30 19:30:00,0.0,-0.01412116
2018-08-29,2018-08-30 19:45:00,0.0,0.009800211
2018-08-29,2018-08-30 20:00:00,0.0,-7.355213e-05
2018-08-29,2018-08-30 20:15:00,0.0,0.017725587
2018-08-29,2018-08-30 20:30:00,0.0,0.0026792139
2018-08-29,2018-08-30 20:45:00,0.0,0.022741169
2018-08-29,2018-08-30 21:00:00,0.0,-0.0066129006
2018-08-29,2018-08-30 21:15:00,0.0,-0.009125564
2018-08-29,2018-08-30 21:30:00,0.0,-0.015244037
2018-08-29,2018-08-30 21:45:00,0.0,-0.031081844
2018-08-29,2018-08-30 22:00:00,0.0,-0.02096589
2018-08-29,2018-08-30 22:15:00,0.0,-0.012008727
2018-08-29,2018-08-30 22:30:00,0.024609,0.00071029365
2018-08-29,2018-08-30 22:45:00,0.077344,0.008486837
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.03948673
2018-08-29,2018-08-30 23:15:00,0.239063,0.1134999
2018-08-29,2018-08-30 23:30:00,0.291797,0.21746114
2018-08-29,2018-08-30 23:45:00,0.309375,0.3164443
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.48530805
2018-08-29,2018-08-31 00:15:00,0.573047,0.63981164
2018-08-29,2018-08-31 00:30:00,0.537891,0.77608556
2018-08-29,2018-08-31 00:45:00,0.481641,0.987251
2018-08-29,2018-08-31 01:00:00,1.128516,1.22367
2018-08-29,2018-08-31 01:15:00,1.191797,1.4592758
2018-08-29,2018-08-31 01:30:00,1.276172,1.6906065
2018-08-29,2018-08-31 01:45:00,0.569531,1.9091814
2018-08-29,2018-08-31 02:00:00,0.467578,2.095977
2018-08-29,2018-08-31 02:15:00,0.485156,2.321835
2018-08-29,2018-08-31 02:30:00,0.966797,2.5058777
2018-08-29,2018-08-31 02:45:00,1.817578,2.6770267
2018-08-29,2018-08-31 03:00:00,2.091797,2.8397982
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,2.9180202
2018-08-29,2018-08-31 03:30:00,1.093359,2.9826393
2018-08-29,2018-08-31 03:45:00,1.146094,3.0433033
2018-08-29,2018-08-31 04:00:00,1.364062,3.0320122
2018-08-29,2018-08-31 04:15:00,1.374609,3.0952
2018-08-29,2018-08-31 04:30:00,1.132031,3.0239244
2018-08-29,2018-08-31 04:45:00,0.580078,2.9600098
2018-08-29,2018-08-31 05:00:00,0.7875,2.8979046
2018-08-29,2018-08-31 05:15:00,0.710156,2.7769914
2018-08-29,2018-08-31 05:30:00,0.555469,2.7084131
2018-08-29,2018-08-31 05:45:00,0.632812,2.5673327
2018-08-29,2018-08-31 06:00:00,1.110937,2.4268322
2018-08-29,2018-08-31 06:15:00,1.082812,2.260286
2018-08-29,2018-08-31 06:30:00,0.921094,2.1042006
2018-08-29,2018-08-31 06:45:00,0.840234,1.9044048
2018-08-29,2018-08-30 07:15:00,0.892969,2.3687136
2018-08-29,2018-08-30 07:30:00,1.005469,2.0652766
2018-08-29,2018-08-30 07:45:00,1.849219,1.741214
2018-08-29,2018-08-30 08:00:00,1.089844,1.4617832
2018-08-29,2018-08-30 08:15:00,1.494141,1.2094535
2018-08-29,2018-08-30 08:30:00,0.963281,0.99463576
2018-08-29,2018-08-30 08:45:00,0.537891,0.7426787
2018-08-29,2018-08-30 09:00:00,0.249609,0.55593884
2018-08-29,2018-08-30 09:15:00,0.161719,0.35426208
2018-08-29,2018-08-30 09:30:00,0.0421879999999999,0.195057
2018-08-29,2018-08-30 09:45:00,0.052734,0.101860225
2018-08-29,2018-08-30 10:00:00,0.0105469999999999,0.0031354725
2018-08-29,2018-08-30 10:15:00,0.0,-0.032243773
2018-08-29,2018-08-30 10:30:00,0.0,-0.0403897
2018-08-29,2018-08-30 10:45:00,0.0,-0.062728435
2018-08-29,2018-08-30 11:00:00,0.0,-0.04236169
2018-08-29,2018-08-30 11:15:00,0.0,-0.048064515
2018-08-29,2018-08-30 11:30:00,0.0,-0.02296035
2018-08-29,2018-08-30 11:45:00,0.0,0.015793204
2018-08-29,2018-08-30 12:00:00,0.0,0.028427698
2018-08-29,2018-08-30 12:15:00,0.0,0.018150568
2018-08-29,2018-08-30 12:30:00,0.0,0.0128414035
2018-08-29,2018-08-30 12:45:00,0.0,0.00037507713
2018-08-29,2018-08-30 13:00:00,0.0,-0.00084374845
2018-08-29,2018-08-30 13:15:00,0.0,0.007329777
2018-08-29,2018-08-30 13:30:00,0.0,-0.008563638
2018-08-29,2018-08-30 13:45:00,0.0,-0.010905474
2018-08-29,2018-08-30 14:00:00,0.0,0.0072301775
2018-08-29,2018-08-30 14:15:00,0.0,-0.004138544
2018-08-29,2018-08-30 14:30:00,0.0,0.020012952
2018-08-29,2018-08-30 14:45:00,0.0,0.02443992
2018-08-29,2018-08-30 15:00:00,0.0,0.05410757
2018-08-29,2018-08-30 15:15:00,0.0,0.058848932
2018-08-29,2018-08-30 15:30:00,0.0,0.043367542
2018-08-29,2018-08-30 15:45:00,0.0,0.055509347
2018-08-29,2018-08-30 16:00:00,0.0,0.047484085
2018-08-29,2018-08-30 16:15:00,0.0,0.051245864
2018-08-29,2018-08-30 16:30:00,0.0,0.054499835
2018-08-29,2018-08-30 16:45:00,0.0,0.043246113
2018-08-29,2018-08-30 17:00:00,0.0,0.023481138
2018-08-29,2018-08-30 17:15:00,0.0,0.031193268
2018-08-29,2018-08-30 17:30:00,0.0,0.01342611
2018-08-29,2018-08-30 17:45:00,0.0,0.012407422
2018-08-29,2018-08-30 18:00:00,0.0,0.018140662
2018-08-29,2018-08-30 18:15:00,0.0,-0.009810403
2018-08-29,2018-08-30 18:30:00,0.0,-0.02954173
2018-08-29,2018-08-30 18:45:00,0.0,-0.041411657
2018-08-29,2018-08-30 19:00:00,0.0,-0.045429062
2018-08-29,2018-08-30 19:15:00,0.0,-0.031423606
2018-08-29,2018-08-30 19:30:00,0.0,-0.028463349
2018-08-29,2018-08-30 19:45:00,0.0,-0.0063337535
2018-08-29,2018-08-30 20:00:00,0.0,0.016795464
2018-08-29,2018-08-30 20:15:00,0.0,0.009109303
2018-08-29,2018-08-30 20:30:00,0.0,0.026773602
2018-08-29,2018-08-30 20:45:00,0.0,0.01225245
2018-08-29,2018-08-30 21:00:00,0.0,0.031533346
2018-08-29,2018-08-30 21:15:00,0.0,-0.0015776083
2018-08-29,2018-08-30 21:30:00,0.0,-0.004653517
2018-08-29,2018-08-30 21:45:00,0.0,-0.016412944
2018-08-29,2018-08-30 22:00:00,0.0,-0.033485893
2018-08-29,2018-08-30 22:15:00,0.0,-0.017941922
2018-08-29,2018-08-30 22:30:00,0.024609,-0.005128354
2018-08-29,2018-08-30 22:45:00,0.077344,0.012660608
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.027393691
2018-08-29,2018-08-30 23:15:00,0.239063,0.07967465
2018-08-29,2018-08-30 23:30:00,0.291797,0.17584616
2018-08-29,2018-08-30 23:45:00,0.309375,0.30714953
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.44250524
2018-08-29,2018-08-31 00:15:00,0.573047,0.6490534
2018-08-29,2018-08-31 00:30:00,0.537891,0.8360205
2018-08-29,2018-08-31 00:45:00,0.481641,1.0007193
2018-08-29,2018-08-31 01:00:00,1.128516,1.2450612
2018-08-29,2018-08-31 01:15:00,1.191797,1.5059345
2018-08-29,2018-08-31 01:30:00,1.276172,1.75589
2018-08-29,2018-08-31 01:45:00,0.569531,1.9939088
2018-08-29,2018-08-31 02:00:00,0.467578,2.211687
2018-08-29,2018-08-31 02:15:00,0.485156,2.3867445
2018-08-29,2018-08-31 02:30:00,0.966797,2.5935922
2018-08-29,2018-08-31 02:45:00,1.817578,2.7543561
2018-08-29,2018-08-31 03:00:00,2.091797,2.895564
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.023913
2018-08-29,2018-08-31 03:30:00,1.093359,3.0645027
2018-08-29,2018-08-31 03:45:00,1.146094,3.0924454
2018-08-29,2018-08-31 04:00:00,1.364062,3.118783
2018-08-29,2018-08-31 04:15:00,1.374609,3.0705633
2018-08-29,2018-08-31 04:30:00,1.132031,3.1000001
2018-08-29,2018-08-31 04:45:00,0.580078,2.999691
2018-08-29,2018-08-31 05:00:00,0.7875,2.9195392
2018-08-29,2018-08-31 05:15:00,0.710156,2.8419304
2018-08-29,2018-08-31 05:30:00,0.555469,2.7080984
2018-08-29,2018-08-31 05:45:00,0.632812,2.6372201
2018-08-29,2018-08-31 06:00:00,1.110937,2.4982762
2018-08-29,2018-08-31 06:15:00,1.082812,2.3613036
2018-08-29,2018-08-31 06:30:00,0.921094,2.19676
2018-08-29,2018-08-31 06:45:00,0.840234,2.0378788
2018-08-29,2018-08-31 07:00:00,0.639844,1.8350236
2018-08-29,2018-08-30 07:30:00,1.005469,2.2351227
2018-08-29,2018-08-30 07:45:00,1.849219,1.9356416
2018-08-29,2018-08-30 08:00:00,1.089844,1.612123
2018-08-29,2018-08-30 08:15:00,1.494141,1.3304708
2018-08-29,2018-08-30 08:30:00,0.963281,1.0779216
2018-08-29,2018-08-30 08:45:00,0.537891,0.8653713
2018-08-29,2018-08-30 09:00:00,0.249609,0.6188924
2018-08-29,2018-08-30 09:15:00,0.161719,0.4413802
2018-08-29,2018-08-30 09:30:00,0.0421879999999999,0.25278002
2018-08-29,2018-08-30 09:45:00,0.052734,0.11154936
2018-08-29,2018-08-30 10:00:00,0.0105469999999999,0.03674853
2018-08-29,2018-08-30 10:15:00,0.0,-0.046781838
2018-08-29,2018-08-30 10:30:00,0.0,-0.06801632
2018-08-29,2018-08-30 10:45:00,0.0,-0.06456576
2018-08-29,2018-08-30 11:00:00,0.0,-0.07873806
2018-08-29,2018-08-30 11:15:00,0.0,-0.049700826
2018-08-29,2018-08-30 11:30:00,0.0,-0.046880305
2018-08-29,2018-08-30 11:45:00,0.0,-0.02004008
2018-08-29,2018-08-30 12:00:00,0.0,0.021633387
2018-08-29,2018-08-30 12:15:00,0.0,0.036055557
2018-08-29,2018-08-30 12:30:00,0.0,0.024115711
2018-08-29,2018-08-30 12:45:00,0.0,0.01859206
2018-08-29,2018-08-30 13:00:00,0.0,0.0014869235
2018-08-29,2018-08-30 13:15:00,0.0,-0.005278185
2018-08-29,2018-08-30 13:30:00,0.0,0.0034567714
2018-08-29,2018-08-30 13:45:00,0.0,-0.016440481
2018-08-29,2018-08-30 14:00:00,0.0,-0.016080037
2018-08-29,2018-08-30 14:15:00,0.0,-0.0006688535
2018-08-29,2018-08-30 14:30:00,0.0,-0.009320281
2018-08-29,2018-08-30 14:45:00,0.0,0.020643093
2018-08-29,2018-08-30 15:00:00,0.0,0.03029384
2018-08-29,2018-08-30 15:15:00,0.0,0.06793128
2018-08-29,2018-08-30 15:30:00,0.0,0.076102175
2018-08-29,2018-08-30 15:45:00,0.0,0.06338461
2018-08-29,2018-08-30 16:00:00,0.0,0.073780894
2018-08-29,2018-08-30 16:15:00,0.0,0.06347338
2018-08-29,2018-08-30 16:30:00,0.0,0.06534382
2018-08-29,2018-08-30 16:45:00,0.0,0.06304231
2018-08-29,2018-08-30 17:00:00,0.0,0.04371671
2018-08-29,2018-08-30 17:15:00,0.0,0.021072835
2018-08-29,2018-08-30 17:30:00,0.0,0.029071
2018-08-29,2018-08-30 17:45:00,0.0,0.012124188
2018-08-29,2018-08-30 18:00:00,0.0,0.013075545
2018-08-29,2018-08-30 18:15:00,0.0,0.022883862
2018-08-29,2018-08-30 18:30:00,0.0,-0.0030175894
2018-08-29,2018-08-30 18:45:00,0.0,-0.0221138
2018-08-29,2018-08-30 19:00:00,0.0,-0.03360567
2018-08-29,2018-08-30 19:15:00,0.0,-0.036239196
2018-08-29,2018-08-30 19:30:00,0.0,-0.024277799
2018-08-29,2018-08-30 19:45:00,0.0,-0.01620841
2018-08-29,2018-08-30 20:00:00,0.0,0.0020678937
2018-08-29,2018-08-30 20:15:00,0.0,0.02260352
2018-08-29,2018-08-30 20:30:00,0.0,0.015519343
2018-08-29,2018-08-30 20:45:00,0.0,0.030164756
2018-08-29,2018-08-30 21:00:00,0.0,0.0144562125
2018-08-29,2018-08-30 21:15:00,0.0,0.03162662
2018-08-29,2018-08-30 21:30:00,0.0,-0.006143581
2018-08-29,2018-08-30 21:45:00,0.0,-0.008709442
2018-08-29,2018-08-30 22:00:00,0.0,-0.02344124
2018-08-29,2018-08-30 22:15:00,0.0,-0.03636804
2018-08-29,2018-08-30 22:30:00,0.024609,-0.009241849
2018-08-29,2018-08-30 22:45:00,0.077344,0.01508005
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.04628338
2018-08-29,2018-08-30 23:15:00,0.239063,0.0772497
2018-08-29,2018-08-30 23:30:00,0.291797,0.15958637
2018-08-29,2018-08-30 23:45:00,0.309375,0.28465948
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.44807333
2018-08-29,2018-08-31 00:15:00,0.573047,0.622952
2018-08-29,2018-08-31 00:30:00,0.537891,0.8675259
2018-08-29,2018-08-31 00:45:00,0.481641,1.0821959
2018-08-29,2018-08-31 01:00:00,1.128516,1.2696612
2018-08-29,2018-08-31 01:15:00,1.191797,1.5385619
2018-08-29,2018-08-31 01:30:00,1.276172,1.8125806
2018-08-29,2018-08-31 01:45:00,0.569531,2.0635908
2018-08-29,2018-08-31 02:00:00,0.467578,2.2960532
2018-08-29,2018-08-31 02:15:00,0.485156,2.501408
2018-08-29,2018-08-31 02:30:00,0.966797,2.6553285
2018-08-29,2018-08-31 02:45:00,1.817578,2.8347661
2018-08-29,2018-08-31 03:00:00,2.091797,2.9647849
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.0724106
2018-08-29,2018-08-31 03:30:00,1.093359,3.1657243
2018-08-29,2018-08-31 03:45:00,1.146094,3.1706285
2018-08-29,2018-08-31 04:00:00,1.364062,3.165863
2018-08-29,2018-08-31 04:15:00,1.374609,3.1621618
2018-08-29,2018-08-31 04:30:00,1.132031,3.0831435
2018-08-29,2018-08-31 04:45:00,0.580078,3.084828
2018-08-29,2018-08-31 05:00:00,0.7875,2.9618545
2018-08-29,2018-08-31 05:15:00,0.710156,2.8701358
2018-08-29,2018-08-31 05:30:00,0.555469,2.7810032
2018-08-29,2018-08-31 05:45:00,0.632812,2.6362603
2018-08-29,2018-08-31 06:00:00,1.110937,2.5640705
2018-08-29,2018-08-31 06:15:00,1.082812,2.427309
2018-08-29,2018-08-31 06:30:00,0.921094,2.2952428
2018-08-29,2018-08-31 06:45:00,0.840234,2.1352973
2018-08-29,2018-08-31 07:00:00,0.639844,1.9746188
2018-08-29,2018-08-31 07:15:00,0.762891,1.7709
2018-08-29,2018-08-30 07:45:00,1.849219,2.0678797
2018-08-29,2018-08-30 08:00:00,1.089844,1.7767668
2018-08-29,2018-08-30 08:15:00,1.494141,1.4615403
2018-08-29,2018-08-30 08:30:00,0.963281,1.1843072
2018-08-29,2018-08-30 08:45:00,0.537891,0.94015926
2018-08-29,2018-08-30 09:00:00,0.249609,0.7383204
2018-08-29,2018-08-30 09:15:00,0.161719,0.5057702
2018-08-29,2018-08-30 09:30:00,0.0421879999999999,0.34428173
2018-08-29,2018-08-30 09:45:00,0.052734,0.17379268
2018-08-29,2018-08-30 10:00:00,0.0105469999999999,0.05426048
2018-08-29,2018-08-30 10:15:00,0.0,0.00039364398
2018-08-29,2018-08-30 10:30:00,0.0,-0.06814326
2018-08-29,2018-08-30 10:45:00,0.0,-0.07658951
2018-08-29,2018-08-30 11:00:00,0.0,-0.06420474
2018-08-29,2018-08-30 11:15:00,0.0,-0.074110836
2018-08-29,2018-08-30 11:30:00,0.0,-0.041778654
2018-08-29,2018-08-30 11:45:00,0.0,-0.03597364
2018-08-29,2018-08-30 12:00:00,0.0,-0.012127116
2018-08-29,2018-08-30 12:15:00,0.0,0.027136117
2018-08-29,2018-08-30 12:30:00,0.0,0.039152667
2018-08-29,2018-08-30 12:45:00,0.0,0.023900285
2018-08-29,2018-08-30 13:00:00,0.0,0.016809255
2018-08-29,2018-08-30 13:15:00,0.0,-0.0047520474
2018-08-29,2018-08-30 13:30:00,0.0,-0.015444145
2018-08-29,2018-08-30 13:45:00,0.0,-0.004894607
2018-08-29,2018-08-30 14:00:00,0.0,-0.027164333
2018-08-29,2018-08-30 14:15:00,0.0,-0.022396848
2018-08-29,2018-08-30 14:30:00,0.0,-0.008959055
2018-08-29,2018-08-30 14:45:00,0.0,-0.014403574
2018-08-29,2018-08-30 15:00:00,0.0,0.020596705
2018-08-29,2018-08-30 15:15:00,0.0,0.034990758
2018-08-29,2018-08-30 15:30:00,0.0,0.07873415
2018-08-29,2018-08-30 15:45:00,0.0,0.08920587
2018-08-29,2018-08-30 16:00:00,0.0,0.079285555
2018-08-29,2018-08-30 16:15:00,0.0,0.08670695
2018-08-29,2018-08-30 16:30:00,0.0,0.0742227
2018-08-29,2018-08-30 16:45:00,0.0,0.07391532
2018-08-29,2018-08-30 17:00:00,0.0,0.06690327
2018-08-29,2018-08-30 17:15:00,0.0,0.03940511
2018-08-29,2018-08-30 17:30:00,0.0,0.014931425
2018-08-29,2018-08-30 17:45:00,0.0,0.023292296
2018-08-29,2018-08-30 18:00:00,0.0,0.007911764
2018-08-29,2018-08-30 18:15:00,0.0,0.010790426
2018-08-29,2018-08-30 18:30:00,0.0,0.024927218
2018-08-29,2018-08-30 18:45:00,0.0,0.0027097464
2018-08-29,2018-08-30 19:00:00,0.0,-0.015121236
2018-08-29,2018-08-30 19:15:00,0.0,-0.025457833
2018-08-29,2018-08-30 19:30:00,0.0,-0.02638774
2018-08-29,2018-08-30 19:45:00,0.0,-0.015842557
2018-08-29,2018-08-30 20:00:00,0.0,-0.003613174
2018-08-29,2018-08-30 20:15:00,0.0,0.009458259
2018-08-29,2018-08-30 20:30:00,0.0,0.025895573
2018-08-29,2018-08-30 20:45:00,0.0,0.018049754
2018-08-29,2018-08-30 21:00:00,0.0,0.02710022
2018-08-29,2018-08-30 21:15:00,0.0,0.008826032
2018-08-29,2018-08-30 21:30:00,0.0,0.023316048
2018-08-29,2018-08-30 21:45:00,0.0,-0.019570917
2018-08-29,2018-08-30 22:00:00,0.0,-0.020521235
2018-08-29,2018-08-30 22:15:00,0.0,-0.034445584
2018-08-29,2018-08-30 22:30:00,0.024609,-0.037536506
2018-08-29,2018-08-30 22:45:00,0.077344,0.0069187433
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.04966288
2018-08-29,2018-08-30 23:15:00,0.239063,0.102234624
2018-08-29,2018-08-30 23:30:00,0.291797,0.15758029
2018-08-29,2018-08-30 23:45:00,0.309375,0.27718115
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.43643856
2018-08-29,2018-08-31 00:15:00,0.573047,0.6350589
2018-08-29,2018-08-31 00:30:00,0.537891,0.84963477
2018-08-29,2018-08-31 00:45:00,0.481641,1.129948
2018-08-29,2018-08-31 01:00:00,1.128516,1.3660111
2018-08-29,2018-08-31 01:15:00,1.191797,1.569298
2018-08-29,2018-08-31 01:30:00,1.276172,1.8527708
2018-08-29,2018-08-31 01:45:00,0.569531,2.127671
2018-08-29,2018-08-31 02:00:00,0.467578,2.3663545
2018-08-29,2018-08-31 02:15:00,0.485156,2.582152
2018-08-29,2018-08-31 02:30:00,0.966797,2.764851
2018-08-29,2018-08-31 02:45:00,1.817578,2.8900201
2018-08-29,2018-08-31 03:00:00,2.091797,3.0354636
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.1301124
2018-08-29,2018-08-31 03:30:00,1.093359,3.2026343
2018-08-29,2018-08-31 03:45:00,1.146094,3.2621427
2018-08-29,2018-08-31 04:00:00,1.364062,3.2349758
2018-08-29,2018-08-31 04:15:00,1.374609,3.202771
2018-08-29,2018-08-31 04:30:00,1.132031,3.1741521
2018-08-29,2018-08-31 04:45:00,0.580078,3.0713463
2018-08-29,2018-08-31 05:00:00,0.7875,3.0527382
2018-08-29,2018-08-31 05:15:00,0.710156,2.9141104
2018-08-29,2018-08-31 05:30:00,0.555469,2.815592
2018-08-29,2018-08-31 05:45:00,0.632812,2.7189252
2018-08-29,2018-08-31 06:00:00,1.110937,2.5657547
2018-08-29,2018-08-31 06:15:00,1.082812,2.4921303
2018-08-29,2018-08-31 06:30:00,0.921094,2.3564825
2018-08-29,2018-08-31 06:45:00,0.840234,2.2285683
2018-08-29,2018-08-31 07:00:00,0.639844,2.073624
2018-08-29,2018-08-31 07:15:00,0.762891,1.9108629
2018-08-29,2018-08-31 07:30:00,0.878906,1.7075061
2018-08-29,2018-08-30 08:00:00,1.089844,1.8780079
2018-08-29,2018-08-30 08:15:00,1.494141,1.597616
2018-08-29,2018-08-30 08:30:00,0.963281,1.2964445
2018-08-29,2018-08-30 08:45:00,0.537891,1.0287733
2018-08-29,2018-08-30 09:00:00,0.249609,0.7993821
2018-08-29,2018-08-30 09:15:00,0.161719,0.61462045
2018-08-29,2018-08-30 09:30:00,0.0421879999999999,0.4025149
2018-08-29,2018-08-30 09:45:00,0.052734,0.26157075
2018-08-29,2018-08-30 10:00:00,0.0105469999999999,0.11254868
2018-08-29,2018-08-30 10:15:00,0.0,0.016385268
2018-08-29,2018-08-30 10:30:00,0.0,-0.01558423
2018-08-29,2018-08-30 10:45:00,0.0,-0.07023975
2018-08-29,2018-08-30 11:00:00,0.0,-0.06793967
2018-08-29,2018-08-30 11:15:00,0.0,-0.049377635
2018-08-29,2018-08-30 11:30:00,0.0,-0.05799538
2018-08-29,2018-08-30 11:45:00,0.0,-0.026602969
2018-08-29,2018-08-30 12:00:00,0.0,-0.021535486
2018-08-29,2018-08-30 12:15:00,0.0,-0.003262654
2018-08-29,2018-08-30 12:30:00,0.0,0.030174568
2018-08-29,2018-08-30 12:45:00,0.0,0.037208088
2018-08-29,2018-08-30 13:00:00,0.0,0.018952787
2018-08-29,2018-08-30 13:15:00,0.0,0.009999409
2018-08-29,2018-08-30 13:30:00,0.0,-0.015008286
2018-08-29,2018-08-30 13:45:00,0.0,-0.02725096
2018-08-29,2018-08-30 14:00:00,0.0,-0.01419767
2018-08-29,2018-08-30 14:15:00,0.0,-0.03716085
2018-08-29,2018-08-30 14:30:00,0.0,-0.026937261
2018-08-29,2018-08-30 14:45:00,0.0,-0.014943749
2018-08-29,2018-08-30 15:00:00,0.0,-0.018037826
2018-08-29,2018-08-30 15:15:00,0.0,0.02065248
2018-08-29,2018-08-30 15:30:00,0.0,0.03826884
2018-08-29,2018-08-30 15:45:00,0.0,0.08501667
2018-08-29,2018-08-30 16:00:00,0.0,0.09658816
2018-08-29,2018-08-30 16:15:00,0.0,0.08924033
2018-08-29,2018-08-30 16:30:00,0.0,0.09228748
2018-08-29,2018-08-30 16:45:00,0.0,0.07794082
2018-08-29,2018-08-30 17:00:00,0.0,0.075221896
2018-08-29,2018-08-30 17:15:00,0.0,0.06442737
2018-08-29,2018-08-30 17:30:00,0.0,0.029849973
2018-08-29,2018-08-30 17:45:00,0.0,0.0044153556
2018-08-29,2018-08-30 18:00:00,0.0,0.012908649
2018-08-29,2018-08-30 18:15:00,0.0,-0.00010442734
2018-08-29,2018-08-30 18:30:00,0.0,0.0037301779
2018-08-29,2018-08-30 18:45:00,0.0,0.021843717
2018-08-29,2018-08-30 19:00:00,0.0,0.0048824847
2018-08-29,2018-08-30 19:15:00,0.0,-0.011194922
2018-08-29,2018-08-30 19:30:00,0.0,-0.01946313
2018-08-29,2018-08-30 19:45:00,0.0,-0.018302012
2018-08-29,2018-08-30 20:00:00,0.0,-0.008290485
2018-08-29,2018-08-30 20:15:00,0.0,0.006648004
2018-08-29,2018-08-30 20:30:00,0.0,0.014300689
2018-08-29,2018-08-30 20:45:00,0.0,0.02586281
2018-08-29,2018-08-30 21:00:00,0.0,0.016430914
2018-08-29,2018-08-30 21:15:00,0.0,0.018437147
2018-08-29,2018-08-30 21:30:00,0.0,-0.0026579052
2018-08-29,2018-08-30 21:45:00,0.0,0.009801701
2018-08-29,2018-08-30 22:00:00,0.0,-0.03733923
2018-08-29,2018-08-30 22:15:00,0.0,-0.03525492
2018-08-29,2018-08-30 22:30:00,0.024609,-0.04386282
2018-08-29,2018-08-30 22:45:00,0.077344,-0.03205559
2018-08-29,2018-08-30 23:00:00,0.2636719999999999,0.03398466
2018-08-29,2018-08-30 23:15:00,0.239063,0.09977184
2018-08-29,2018-08-30 23:30:00,0.291797,0.17933622
2018-08-29,2018-08-30 23:45:00,0.309375,0.26374137
2018-08-29,2018-08-31 00:00:00,0.4113279999999999,0.42371416
2018-08-29,2018-08-31 00:15:00,0.573047,0.61853576
2018-08-29,2018-08-31 00:30:00,0.537891,0.85220736
2018-08-29,2018-08-31 00:45:00,0.481641,1.1024506
2018-08-29,2018-08-31 01:00:00,1.128516,1.4129798
2018-08-29,2018-08-31 01:15:00,1.191797,1.6630036
2018-08-29,2018-08-31 01:30:00,1.276172,1.874571
2018-08-29,2018-08-31 01:45:00,0.569531,2.1626434
2018-08-29,2018-08-31 02:00:00,0.467578,2.4275234
2018-08-29,2018-08-31 02:15:00,0.485156,2.6432471
2018-08-29,2018-08-31 02:30:00,0.966797,2.834792
2018-08-29,2018-08-31 02:45:00,1.817578,2.9883027
2018-08-29,2018-08-31 03:00:00,2.091797,3.0809176
2018-08-29,2018-08-31 03:15:00,1.7226560000000002,3.1894095
2018-08-29,2018-08-31 03:30:00,1.093359,3.2480774
2018-08-29,2018-08-31 03:45:00,1.146094,3.2866886
2018-08-29,2018-08-31 04:00:00,1.364062,3.3155668
2018-08-29,2018-08-31 04:15:00,1.374609,3.2609546
2018-08-29,2018-08-31 04:30:00,1.132031,3.2065039
2018-08-29,2018-08-31 04:45:00,0.580078,3.1577058
2018-08-29,2018-08-31 05:00:00,0.7875,3.037247
2018-08-29,2018-08-31 05:15:00,0.710156,3.0048769
2018-08-29,2018-08-31 05:30:00,0.555469,2.8563247
2018-08-29,2018-08-31 05:45:00,0.632812,2.7542014
2018-08-29,2018-08-31 06:00:00,1.110937,2.6528342
2018-08-29,2018-08-31 06:15:00,1.082812,2.4930742
2018-08-29,2018-08-31 06:30:00,0.921094,2.4166186
2018-08-29,2018-08-31 06:45:00,0.840234,2.2803514
2018-08-29,2018-08-31 07:00:00,0.639844,2.1538184
2018-08-29,2018-08-31 07:15:00,0.762891,2.0021358
2018-08-29,2018-08-31 07:30:00,0.878906,1.8363218
2018-08-29,2018-08-31 07:45:00,0.629297,1.633692
2018-08-29,2018-08-30 08:15:00,1.494141,1.6744694
2018-08-29,2018-08-30 08:30:00,0.963281,1.4058813
